,FENIAN_STREET,CITY_QUAY,FITZWILLIAM_SQUARE_EAST,BROOKFIELD_ROAD,EMMET_ROAD,ROTHE_ABBEY,KING_STREET_NORTH,GREEK_STREET,WESTERN_WAY,CHARLEMONT_PLACE,PARKGATE_STREET,HIGH_STREET,HEUSTON_BRIDGE_(SOUTH),PORTOBELLO_HARBOUR,ECCLES_STREET_EAST,MERRION_SQUARE_EAST,SMITHFIELD,PORTOBELLO_ROAD,CUSTOM_HOUSE_QUAY,MERRION_SQUARE_WEST,HARDWICKE_PLACE,ST._STEPHEN'S_GREEN_EAST,MOLESWORTH_STREET,UPPER_SHERRARD_STREET,MOUNTJOY_SQUARE_WEST,LIME_STREET,EXCHEQUER_STREET,ORMOND_QUAY_UPPER,NEW_CENTRAL_BANK,DAME_STREET,PARNELL_SQUARE_NORTH,DEVERELL_PLACE,EARLSFORT_TERRACE,BOLTON_STREET,JAMES_STREET_EAST,ECCLES_STREET,CATHAL_BRUGHA_STREET,STRAND_STREET_GREAT,FITZWILLIAM_SQUARE_WEST,FOWNES_STREET_UPPER,HERBERT_STREET,PARNELL_STREET,ST._STEPHEN'S_GREEN_SOUTH,PEARSE_STREET,EXCISE_WALK,TALBOT_STREET,CUSTOM_HOUSE,GEORGES_QUAY,LEINSTER_STREET_SOUTH,WILTON_TERRACE,TOWNSEND_STREET,JERVIS_STREET,HEUSTON_STATION_(CENTRAL),SMITHFIELD_NORTH,KEVIN_STREET,NEWMAN_HOUSE,SANDWITH_STREET,MOUNT_STREET_LOWER,HANOVER_QUAY,CHRISTCHURCH_PLACE,SIR_PATRICK_DUN'S,GUILD_STREET,YORK_STREET_WEST,HARCOURT_TERRACE,YORK_STREET_EAST,ST_JAMES_HOSPITAL_(LUAS),CLONMEL_STREET,JOHN_STREET_WEST,JAMES_STREET,MARKET_STREET_SOUTH,MATER_HOSPITAL,CONVENTION_CENTRE,PRINCES_STREET_/_O'CONNELL_STREET,WOLFE_TONE_STREET,OLIVER_BOND_STREET,BARROW_STREET,HERBERT_PLACE,GRAND_CANAL_DOCK,DENMARK_STREET_GREAT,FRANCIS_STREET,NORTH_CIRCULAR_ROAD,THE_POINT,KILMAINHAM_LANE,BLESSINGTON_STREET,ROYAL_HOSPITAL,COLLINS_BARRACKS_MUSEUM,BLACKHALL_PLACE,KILMAINHAM_GAOL,HEUSTON_STATION_(CAR_PARK),BENSON_STREET,FREDERICK_STREET_SOUTH,SOUTH_DOCK_ROAD,ST._JAMES_HOSPITAL_(CENTRAL),HEUSTON_BRIDGE_(NORTH),MOUNT_BROWN,CHATHAM_STREET,GRANTHAM_STREET,GRATTAN_STREET,HARDWICKE_STREET,HATCH_STREET,GOLDEN_LANE
01:48:08,23,0,25,18,28,10,21,9,21,21,2,15,18,27,20,13,30,30,3,3,16,20,0,17,25,10,5,20,26,6,0,11,9,4,3,15,4,26,25,1,10,0,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,28,27,11,13,23,28,16,7,14,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,13,1,13,13,17,30,26,31,7,21,23,2,7,10,6,10,12,4,7,5
01:50:09,23,0,25,18,28,10,21,9,21,21,2,15,18,27,20,13,30,30,3,3,16,20,0,17,25,10,5,20,26,6,0,11,9,4,3,15,4,26,25,1,10,0,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,28,27,11,13,23,28,16,7,14,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,13,1,13,13,17,30,26,31,7,21,23,2,7,10,6,10,12,4,7,5
01:52:09,23,0,25,18,28,10,21,9,21,21,2,15,18,27,20,13,30,30,3,3,16,20,0,17,25,10,5,20,26,6,0,11,9,4,3,15,4,26,25,1,10,0,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,28,27,11,13,23,28,16,7,14,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,13,1,13,13,17,30,26,31,7,21,23,2,7,10,6,10,12,4,7,5
01:54:09,23,0,25,18,28,10,21,9,21,21,2,15,18,27,20,13,30,30,3,3,16,20,0,17,25,10,5,20,26,6,0,11,9,4,3,15,4,26,25,1,10,0,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,28,27,11,13,23,28,16,7,14,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,13,1,13,13,17,30,26,31,7,21,23,2,7,10,6,10,12,4,7,5
01:56:09,23,0,25,18,28,10,21,9,21,21,2,15,18,27,20,13,30,30,3,3,16,20,0,17,25,10,5,20,26,6,0,11,9,4,3,15,4,26,25,1,10,0,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,28,27,11,13,23,28,16,7,14,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,13,1,13,13,17,30,26,31,7,21,23,2,7,10,6,10,12,4,7,5
01:58:09,23,0,25,18,28,10,21,9,21,21,2,15,18,27,20,13,30,30,3,3,16,20,0,17,25,10,5,20,26,6,0,11,9,4,3,15,4,26,25,1,10,0,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,28,27,11,13,23,28,16,7,14,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,13,1,13,13,17,30,26,31,7,21,23,2,7,10,6,10,12,4,7,5
02:00:09,23,0,25,18,28,10,21,9,21,21,2,15,18,27,20,13,30,30,3,3,16,20,0,17,25,10,5,20,26,6,0,11,9,4,3,15,4,26,25,1,10,0,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,28,27,11,13,23,28,16,7,14,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,13,1,13,13,17,30,26,31,7,21,23,2,7,10,6,10,12,4,7,5
02:02:08,23,0,25,18,28,10,21,9,21,21,2,15,18,27,20,13,30,30,3,3,16,20,0,17,25,10,5,20,26,6,0,11,9,4,3,15,4,26,25,1,10,0,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,28,27,11,13,23,28,16,7,14,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,13,1,13,13,17,30,26,31,7,21,23,2,7,10,6,10,12,4,7,5
02:04:08,23,0,25,18,28,10,21,9,21,21,2,15,18,27,20,13,30,30,3,3,16,20,0,17,25,10,5,20,26,6,0,11,9,4,3,15,4,26,25,1,10,0,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,28,27,11,13,23,28,16,7,14,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,13,1,13,13,17,30,26,31,7,21,23,2,7,10,6,10,12,4,7,5
02:06:09,23,0,25,18,28,10,21,9,21,21,2,15,18,27,20,13,30,30,3,3,16,20,0,17,25,10,5,20,26,6,0,11,9,4,3,15,4,26,25,1,10,0,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,28,27,11,13,23,28,16,7,14,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,13,1,13,13,17,30,26,31,7,21,23,2,7,10,6,10,12,4,7,5
02:08:09,23,0,25,18,28,10,21,9,21,21,2,15,18,27,20,13,30,30,3,3,16,20,0,17,25,10,5,20,26,6,0,11,9,4,3,15,4,26,25,1,10,0,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,28,27,11,13,23,28,16,7,14,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,13,1,13,13,17,30,26,31,7,21,23,2,7,10,6,10,12,4,7,5
02:10:08,23,0,25,18,28,10,21,9,21,21,2,15,18,27,20,13,30,30,3,3,16,20,0,17,25,10,5,20,26,6,0,11,9,4,3,15,4,26,25,1,10,0,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,28,27,11,13,23,28,16,7,14,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,13,1,13,13,17,30,26,31,7,21,23,2,7,10,6,10,12,4,7,5
02:12:09,23,0,25,18,28,10,21,9,21,21,2,15,18,27,20,13,30,30,3,3,16,20,0,17,25,10,5,20,26,6,0,11,9,4,3,15,4,26,25,1,10,0,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,28,27,11,13,23,28,16,7,14,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,13,1,13,13,17,30,26,31,7,21,23,2,7,10,6,10,12,4,7,5
02:14:09,23,0,25,18,28,10,21,9,21,21,2,15,18,27,20,13,30,30,3,3,16,20,0,17,25,10,5,20,26,6,0,11,9,4,3,15,4,26,25,1,10,0,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,28,27,11,13,23,28,16,7,14,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,13,1,13,13,17,30,26,31,7,21,23,2,7,10,6,10,12,4,7,5
02:16:08,23,0,25,18,28,10,21,9,21,21,2,15,18,27,20,13,30,30,3,3,16,20,0,17,25,10,5,20,26,6,0,11,9,4,3,15,4,26,25,1,10,0,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,22,27,11,13,23,28,16,7,14,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,13,1,13,13,17,30,26,31,7,21,23,2,7,10,6,10,12,4,7,5
02:18:09,23,0,25,18,28,10,21,9,21,21,2,15,18,27,20,13,30,30,3,3,16,20,0,17,25,10,5,20,26,6,0,11,9,4,3,15,4,26,25,1,10,0,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,22,27,11,13,23,28,16,7,14,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,13,1,13,13,17,30,26,31,7,21,23,2,7,10,6,10,12,4,7,5
02:20:08,23,0,25,18,29,10,21,9,21,21,2,15,18,27,20,13,30,30,3,3,16,20,0,17,25,10,5,20,26,6,0,11,9,4,3,15,4,26,25,1,10,1,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,16,27,11,13,23,28,16,7,14,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,13,1,13,13,17,30,26,31,7,21,23,2,7,10,6,10,12,4,7,5
02:22:09,23,0,25,18,29,10,21,9,21,21,2,15,18,27,20,13,30,30,3,3,16,20,0,17,25,10,5,20,26,6,0,11,9,4,3,15,4,26,25,1,10,1,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,16,27,11,13,23,28,16,7,14,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,13,1,13,13,17,30,26,31,7,21,23,2,7,10,6,10,12,4,7,5
02:24:09,23,0,25,18,29,10,21,9,21,21,2,15,18,27,20,13,30,30,3,3,16,20,0,17,25,10,5,20,26,6,0,11,9,4,3,15,4,26,25,1,10,1,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,16,27,11,13,23,28,16,7,14,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,13,1,13,13,17,30,26,31,7,21,23,2,7,10,6,10,12,4,7,5
02:26:09,23,0,25,18,29,10,21,9,21,21,2,15,18,27,20,13,30,30,3,3,16,20,0,17,25,10,5,20,26,6,0,11,9,4,3,15,4,26,25,1,10,1,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,16,27,11,13,23,28,16,7,14,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,13,1,13,13,17,30,26,31,7,21,23,2,7,10,6,10,12,4,7,5
02:28:08,23,0,25,18,29,10,21,9,21,21,2,15,18,27,20,13,30,30,3,3,16,20,0,17,25,10,5,20,26,6,0,11,9,4,3,15,4,26,25,1,10,1,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,16,27,11,13,23,28,16,7,14,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,13,1,13,13,17,30,26,31,7,21,23,2,7,10,6,10,12,4,7,5
02:30:09,23,0,25,18,29,10,21,9,21,21,2,15,18,27,20,13,30,30,3,3,16,20,0,17,25,10,5,20,26,6,0,11,9,4,3,15,4,26,25,1,10,1,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,10,27,11,13,23,28,16,7,14,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,13,1,13,13,17,30,26,31,7,21,23,2,7,10,6,10,12,4,7,5
02:32:09,23,0,25,18,29,10,21,9,21,21,2,15,18,27,20,13,30,30,3,3,16,20,0,17,25,10,5,20,26,6,0,11,9,4,3,15,4,26,25,1,10,1,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,10,27,11,13,23,28,16,7,14,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,13,1,13,13,17,30,26,31,7,21,23,2,7,10,6,10,12,4,7,5
02:34:08,23,0,25,18,29,10,21,9,21,21,2,15,18,27,20,13,30,30,3,3,16,20,0,17,25,10,5,20,26,6,0,11,9,4,3,15,4,26,25,1,10,1,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,10,27,11,13,23,28,16,7,14,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,13,1,13,13,17,30,26,31,7,21,23,2,7,10,6,10,12,4,7,5
02:36:09,23,0,25,18,29,10,21,9,21,21,2,15,18,27,20,13,30,30,3,3,16,20,0,17,25,10,5,20,26,6,0,11,9,4,3,15,4,26,25,1,10,1,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,10,27,11,13,23,28,16,7,14,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,13,1,13,13,17,30,26,31,7,21,23,2,7,10,6,10,12,4,7,5
02:38:09,23,0,25,18,29,10,21,9,21,21,2,15,18,27,20,13,30,30,3,3,16,20,0,17,25,10,5,20,26,6,0,11,9,4,3,15,4,26,25,1,10,1,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,10,27,11,13,23,28,16,7,14,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,13,1,13,13,17,30,26,31,7,21,23,2,7,10,6,10,12,4,7,5
02:40:08,23,0,25,18,29,10,21,9,21,21,2,15,18,27,20,13,30,30,3,3,16,20,0,17,25,10,5,20,26,6,0,11,9,4,3,15,4,26,25,1,10,1,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,10,27,11,13,23,28,16,7,14,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,13,1,13,13,17,30,26,31,7,21,23,2,7,10,6,10,12,4,7,5
02:42:09,23,0,25,18,29,10,21,9,21,21,2,15,18,27,20,13,30,30,3,3,16,20,0,17,25,10,5,20,26,6,0,11,9,4,3,15,4,26,25,1,10,1,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,10,27,11,13,23,28,16,7,14,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,13,1,13,13,17,30,26,31,7,21,23,2,7,10,6,10,12,4,7,5
02:44:09,23,0,25,18,29,10,21,9,21,21,2,15,18,27,20,13,30,30,3,3,16,20,0,17,25,10,5,20,26,6,0,11,9,4,3,15,4,26,25,1,10,1,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,10,27,11,13,23,28,16,7,14,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,13,1,13,13,17,30,26,31,7,21,23,2,7,10,6,10,12,4,7,5
02:46:08,23,0,25,18,29,10,21,9,21,21,2,15,18,27,20,13,30,30,3,3,16,20,0,17,25,10,5,20,26,6,0,11,9,4,3,15,4,26,25,1,10,1,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,10,27,11,13,23,28,16,7,14,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,13,1,13,13,17,30,26,31,7,21,23,2,7,10,6,10,12,4,7,5
02:48:09,23,0,25,18,29,10,21,9,21,21,2,15,18,27,20,13,30,30,3,3,16,20,0,17,25,10,5,20,26,6,0,11,9,4,3,15,4,26,25,1,10,1,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,10,27,11,13,23,28,16,7,14,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,13,1,13,13,17,30,26,31,7,21,23,2,7,10,6,10,12,4,7,5
02:50:09,23,0,25,18,29,10,21,9,21,21,2,15,18,27,20,13,30,30,3,3,16,20,0,17,25,10,5,20,26,6,0,11,9,4,3,15,4,26,25,1,10,1,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,10,27,11,13,23,28,16,7,14,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,13,1,13,13,17,30,26,31,7,21,23,2,7,10,6,10,12,4,7,5
02:52:08,23,0,25,18,29,10,21,9,21,21,2,15,18,27,20,13,30,30,3,3,16,20,0,17,25,10,5,20,26,6,0,11,9,4,3,15,4,26,25,1,10,1,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,10,27,11,13,23,28,16,7,14,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,13,1,13,13,17,30,26,31,7,21,23,2,7,10,6,10,12,4,7,5
02:54:08,23,0,25,18,29,10,21,9,21,21,2,15,18,27,20,13,30,30,3,3,16,20,0,17,25,10,5,20,26,6,0,11,9,4,3,15,4,26,25,1,10,1,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,10,27,11,13,23,28,16,7,14,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,13,1,13,13,17,30,26,31,7,21,23,2,7,10,6,10,12,4,7,5
02:56:09,23,0,25,18,29,10,21,9,21,21,2,15,18,27,20,13,30,30,3,3,16,20,0,17,25,10,5,20,26,6,0,11,9,4,3,15,4,26,25,1,10,1,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,10,27,11,13,23,28,16,7,25,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,13,1,13,13,17,30,26,31,7,21,23,2,7,10,6,10,12,4,7,5
02:58:09,23,0,25,18,29,10,21,9,21,21,2,15,18,27,20,13,30,30,3,3,16,20,0,17,25,10,5,20,26,6,0,11,9,4,3,15,4,26,25,1,10,1,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,10,27,11,13,23,28,16,7,25,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,13,1,13,13,17,30,26,31,7,21,23,2,7,10,6,10,12,4,7,5
03:00:08,23,0,25,18,29,10,21,9,21,21,2,15,18,27,20,13,30,30,3,3,16,20,0,17,25,10,5,20,26,6,0,11,9,4,3,15,4,26,25,1,10,1,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,10,27,11,13,23,28,16,7,32,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,13,1,13,13,17,30,26,31,7,21,23,2,7,10,6,10,12,4,7,5
03:02:08,23,0,25,18,29,10,21,9,21,21,2,15,18,27,20,13,30,30,3,3,16,20,0,17,25,10,5,20,26,6,0,11,9,4,3,15,4,26,25,1,10,1,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,10,27,11,13,23,28,16,7,32,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,13,1,13,13,17,30,26,31,7,21,23,2,7,10,6,10,12,4,7,5
03:04:09,23,0,25,18,29,10,21,9,21,21,2,15,18,27,20,13,30,30,3,3,16,20,0,17,25,10,5,20,26,6,0,11,9,4,3,15,4,26,25,1,10,1,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,10,27,11,13,23,28,16,7,32,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,13,1,13,13,17,30,26,31,7,21,23,2,7,10,6,10,12,4,7,5
03:06:09,23,0,25,18,29,10,21,9,21,21,2,15,18,27,20,13,30,30,3,3,16,20,0,17,25,10,5,20,26,6,0,11,9,4,3,15,4,26,25,1,10,1,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,10,27,11,13,23,28,16,7,32,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,13,1,13,13,17,30,26,31,7,21,23,2,7,10,6,10,12,4,7,5
03:08:09,23,0,25,18,29,10,21,9,21,21,2,15,18,27,20,13,30,30,3,3,16,20,0,17,25,10,5,20,26,6,0,11,9,4,3,15,4,26,25,1,10,1,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,10,27,11,13,23,28,16,7,32,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,13,1,13,13,17,30,26,31,7,21,23,2,7,10,6,10,12,4,7,5
03:10:08,23,0,25,18,29,10,21,9,21,21,2,15,18,27,20,13,30,30,3,3,16,20,0,17,25,10,5,20,26,6,0,11,9,4,3,15,4,26,25,1,10,1,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,10,27,11,13,23,28,16,7,32,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,13,1,13,13,17,30,26,31,7,21,23,2,7,10,6,10,12,4,7,5
03:12:08,23,0,25,18,29,10,21,9,21,21,2,15,18,27,20,13,30,30,3,3,16,20,0,17,25,10,5,20,26,6,0,11,9,4,3,15,4,26,25,1,10,1,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,10,27,11,13,23,28,16,7,32,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,13,1,13,13,17,30,26,31,7,21,23,2,7,10,6,10,12,4,7,5
03:14:09,23,0,25,18,29,10,21,9,21,21,2,15,18,27,20,13,30,30,3,3,16,20,0,17,25,10,5,13,26,6,0,11,9,4,3,15,4,26,25,1,10,1,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,10,27,11,13,23,28,16,7,32,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,13,1,13,13,17,30,26,31,7,21,23,2,7,10,6,10,12,4,7,5
03:16:09,23,0,25,18,29,10,21,9,21,21,2,15,18,27,20,13,30,30,3,3,16,20,0,17,25,10,5,13,26,6,0,11,9,4,3,15,4,26,25,1,10,1,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,10,27,11,13,23,28,16,7,32,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,13,1,13,13,17,30,26,31,7,21,23,2,7,10,6,10,12,4,7,5
03:18:08,23,0,25,18,29,10,21,9,21,21,2,15,18,27,20,13,30,30,3,3,16,20,0,17,25,10,5,7,26,6,0,11,9,4,3,15,4,26,25,1,10,1,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,10,27,11,13,23,28,16,7,32,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,13,1,13,13,17,30,26,31,7,21,23,2,7,10,6,10,12,4,7,5
03:20:09,23,0,25,18,29,10,21,9,21,21,2,15,18,27,20,13,30,30,3,3,16,20,0,17,25,10,5,7,26,6,0,11,9,4,3,15,4,26,25,1,10,1,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,10,27,11,13,23,28,16,7,32,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,13,1,13,13,17,30,26,31,7,21,23,2,7,10,6,10,12,4,7,5
03:22:08,23,0,25,18,29,10,21,9,21,21,2,15,18,27,20,13,30,30,3,3,16,20,0,17,25,10,5,7,26,6,0,11,9,4,3,15,4,26,25,1,10,1,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,10,27,11,13,23,28,16,7,32,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,13,1,13,13,17,30,26,31,7,21,23,2,7,10,6,10,12,4,7,5
03:24:09,23,0,25,18,29,10,21,9,21,21,2,15,18,27,20,13,30,30,3,3,16,20,0,17,25,10,5,7,26,6,0,11,9,4,3,15,4,26,25,1,10,1,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,10,27,11,13,23,28,16,7,32,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,13,1,13,13,17,30,26,31,7,21,23,2,7,10,6,10,12,4,7,5
03:26:09,23,0,25,18,29,10,21,9,21,21,2,15,18,27,20,13,30,30,3,3,16,20,0,17,25,10,5,7,26,6,0,11,9,4,3,15,4,26,25,1,10,1,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,10,27,11,13,23,28,16,7,32,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,13,1,13,13,17,30,26,31,7,21,23,2,7,10,6,10,12,4,7,5
03:28:09,23,0,25,18,29,10,21,9,21,21,2,15,18,27,20,13,30,30,3,3,16,20,0,17,25,10,5,7,26,6,0,11,9,4,3,15,4,26,25,1,10,1,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,10,27,11,13,23,28,16,7,32,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,13,1,13,13,17,30,26,31,7,21,23,2,7,10,6,10,12,4,7,5
03:30:08,23,0,25,18,29,10,21,9,30,21,2,15,18,27,20,13,30,30,3,3,16,20,0,17,25,10,5,2,26,6,0,11,9,4,3,15,4,26,25,1,10,1,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,10,27,11,13,23,28,16,7,32,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,13,1,13,13,17,30,26,31,7,21,23,2,7,10,6,10,12,4,7,5
03:32:09,23,0,25,18,29,10,21,9,30,21,2,15,18,27,20,13,30,30,3,3,16,20,0,17,25,10,5,2,26,6,0,11,9,4,3,15,4,26,25,1,10,1,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,10,27,11,13,23,28,16,7,32,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,13,1,13,13,17,30,26,31,7,21,23,2,7,10,6,10,12,4,7,5
03:34:09,23,0,25,18,29,10,21,9,30,21,2,15,18,27,20,13,30,30,3,3,16,20,0,17,25,10,5,2,26,6,0,11,9,4,3,15,4,26,25,1,10,1,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,10,27,11,13,23,28,16,7,32,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,13,1,13,13,17,30,26,31,7,21,23,2,7,10,6,10,12,4,7,5
03:36:09,23,0,25,18,29,10,21,9,30,21,2,15,18,27,20,13,30,30,3,3,16,20,0,17,25,10,5,2,26,6,0,11,9,4,3,15,4,26,25,1,10,1,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,10,27,11,13,23,28,16,7,32,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,13,1,17,13,17,30,26,31,7,21,23,2,7,10,6,10,12,4,7,5
03:38:09,23,0,25,18,29,10,21,9,30,21,2,15,18,27,20,13,30,30,3,3,16,20,0,17,25,10,5,2,26,6,0,11,9,4,3,15,4,26,25,1,10,1,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,10,27,11,13,23,28,16,7,32,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,13,1,18,13,17,30,26,31,7,21,23,2,7,10,6,10,12,4,7,5
03:40:09,23,0,25,18,29,10,21,9,30,21,2,15,18,27,20,13,30,30,3,3,16,20,0,17,25,10,5,2,26,6,0,11,9,4,3,15,4,26,25,1,10,1,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,10,27,11,13,23,28,16,7,32,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,13,1,18,13,17,30,26,31,7,21,23,2,7,10,6,10,12,4,7,5
03:42:08,23,0,25,18,29,10,21,9,30,21,2,15,18,27,23,13,30,30,3,3,16,20,0,17,25,10,5,2,26,6,0,11,9,4,3,15,4,26,25,1,10,1,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,10,27,11,13,23,28,16,7,32,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,13,1,18,13,17,30,26,31,7,21,23,2,7,10,6,10,12,4,7,5
03:44:09,23,0,25,18,29,10,21,9,30,21,2,15,18,27,24,13,30,30,3,3,16,20,0,17,25,10,5,2,26,6,0,11,9,4,3,15,4,26,25,1,10,1,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,10,27,11,13,23,28,16,7,32,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,13,1,18,13,17,30,26,31,7,21,23,2,7,10,6,10,12,4,7,5
03:46:09,23,0,25,18,29,10,21,9,30,21,2,15,18,27,24,13,30,30,3,3,16,20,0,17,25,10,5,2,26,6,0,11,9,4,3,15,4,26,25,1,10,1,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,10,27,11,13,23,28,16,7,32,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,13,1,18,13,17,30,26,31,7,21,23,2,7,10,6,10,12,4,7,5
